Time (s), Heater (%), Temperature (°C)
2.544189393520355225e+02,4.000000000000000000e+01,1.020499999999999972e+02
2.554203405380249023e+02,4.000000000000000000e+01,1.023199999999999932e+02
2.564130973815917969e+02,4.000000000000000000e+01,1.024399999999999977e+02
2.574050848484039307e+02,4.000000000000000000e+01,1.025400000000000063e+02
2.584025759696960449e+02,4.000000000000000000e+01,1.028100000000000023e+02
2.593947875499725342e+02,4.000000000000000000e+01,1.029099999999999966e+02
2.603854417800903320e+02,4.000000000000000000e+01,1.030000000000000000e+02
2.613783359527587891e+02,4.000000000000000000e+01,1.032699999999999960e+02
2.623787209987640381e+02,4.000000000000000000e+01,1.032999999999999972e+02
2.633761217594146729e+02,4.000000000000000000e+01,1.034699999999999989e+02
2.643738238811492920e+02,4.000000000000000000e+01,1.036400000000000006e+02
2.653672301769256592e+02,4.000000000000000000e+01,1.038299999999999983e+02
2.663714041709899902e+02,4.000000000000000000e+01,1.039800000000000040e+02
2.673767032623291016e+02,4.000000000000000000e+01,1.040499999999999972e+02
2.683805956840515137e+02,4.000000000000000000e+01,1.043499999999999943e+02
2.693863611221313477e+02,4.000000000000000000e+01,1.043700000000000045e+02
2.703809304237365723e+02,4.000000000000000000e+01,1.044899999999999949e+02
2.713762886524200439e+02,4.000000000000000000e+01,1.048100000000000023e+02
2.723739852905273438e+02,4.000000000000000000e+01,1.048599999999999994e+02
2.733723762035369873e+02,4.000000000000000000e+01,1.049599999999999937e+02
2.743741247653961182e+02,4.000000000000000000e+01,1.052199999999999989e+02
2.753724186420440674e+02,4.000000000000000000e+01,1.053499999999999943e+02
2.763710186481475830e+02,4.000000000000000000e+01,1.053700000000000045e+02
2.773736829757690430e+02,4.000000000000000000e+01,1.054699999999999989e+02
2.783729000091552734e+02,4.000000000000000000e+01,1.057600000000000051e+02
2.793682594299316406e+02,4.000000000000000000e+01,1.058299999999999983e+02
2.803672397136688232e+02,4.000000000000000000e+01,1.059599999999999937e+02
2.813688840866088867e+02,4.000000000000000000e+01,1.061500000000000057e+02
2.823639504909515381e+02,4.000000000000000000e+01,1.062999999999999972e+02
2.833667066097259521e+02,4.000000000000000000e+01,1.063700000000000045e+02
2.843656568527221680e+02,4.000000000000000000e+01,1.064699999999999989e+02
2.853676772117614746e+02,4.000000000000000000e+01,1.066899999999999977e+02
2.863688914775848389e+02,4.000000000000000000e+01,1.067900000000000063e+02
2.873721041679382324e+02,4.000000000000000000e+01,1.069300000000000068e+02
