Time (sec),  Heater (%),  Temperature (C)
1.805613357543945312e+03,5.500000000000000000e+01,1.288199999999999932e+02
1.806613935232162476e+03,5.500000000000000000e+01,1.288700000000000045e+02
1.807612251281738281e+03,5.500000000000000000e+01,1.289900000000000091e+02
1.808608192682266235e+03,5.500000000000000000e+01,1.290600000000000023e+02
1.809612156867980957e+03,5.500000000000000000e+01,1.292299999999999898e+02
1.810611736774444580e+03,5.500000000000000000e+01,1.294799999999999898e+02
1.811612510681152344e+03,5.500000000000000000e+01,1.293799999999999955e+02
1.812613769769668579e+03,5.500000000000000000e+01,1.296999999999999886e+02
1.813604548215866089e+03,5.500000000000000000e+01,1.297199999999999989e+02
1.814604396581649780e+03,5.500000000000000000e+01,1.297899999999999920e+02
1.815601200342178345e+03,5.500000000000000000e+01,1.299199999999999875e+02
1.816599201202392578e+03,5.500000000000000000e+01,1.301100000000000136e+02
1.817601217269897461e+03,5.500000000000000000e+01,1.303799999999999955e+02
1.818592921972274780e+03,5.500000000000000000e+01,1.305800000000000125e+02
1.819596059322357178e+03,5.500000000000000000e+01,1.308400000000000034e+02
1.820597233533859253e+03,5.500000000000000000e+01,1.309399999999999977e+02
1.821602756977081299e+03,5.500000000000000000e+01,1.310399999999999920e+02
1.822601804971694946e+03,5.500000000000000000e+01,1.312800000000000011e+02
1.823602907180786133e+03,5.500000000000000000e+01,1.314799999999999898e+02
1.824603832960128784e+03,5.500000000000000000e+01,1.315999999999999943e+02
1.825605558395385742e+03,5.500000000000000000e+01,1.318199999999999932e+02
1.826604768276214600e+03,5.500000000000000000e+01,1.318499999999999943e+02
1.827603852748870850e+03,5.500000000000000000e+01,1.320900000000000034e+02
1.828603945970535278e+03,5.500000000000000000e+01,1.322100000000000080e+02
1.829603112936019897e+03,5.500000000000000000e+01,1.324300000000000068e+02
1.830601777076721191e+03,5.500000000000000000e+01,1.323600000000000136e+02
1.831603747606277466e+03,5.500000000000000000e+01,1.328000000000000114e+02
1.832601772546768188e+03,5.500000000000000000e+01,1.328000000000000114e+02
1.833599081277847290e+03,5.500000000000000000e+01,1.329199999999999875e+02
1.834603864908218384e+03,5.500000000000000000e+01,1.328499999999999943e+02
1.835600284337997437e+03,5.500000000000000000e+01,1.330200000000000102e+02
1.836603889226913452e+03,5.500000000000000000e+01,1.331399999999999864e+02
1.837607442855834961e+03,5.500000000000000000e+01,1.331899999999999977e+02
1.838612556695938110e+03,5.500000000000000000e+01,1.334099999999999966e+02
1.839617211103439331e+03,5.500000000000000000e+01,1.335999999999999943e+02
1.840621763467788696e+03,5.500000000000000000e+01,1.338000000000000114e+02
1.841623872280120850e+03,5.500000000000000000e+01,1.338499999999999943e+02
1.842625361680984497e+03,5.500000000000000000e+01,1.339699999999999989e+02
1.843626224040985107e+03,5.500000000000000000e+01,1.342100000000000080e+02
1.844623882293701172e+03,5.500000000000000000e+01,1.342100000000000080e+02
1.845622693777084351e+03,5.500000000000000000e+01,1.343400000000000034e+02
1.846621493816375732e+03,5.500000000000000000e+01,1.344300000000000068e+02
1.847621457338333130e+03,5.500000000000000000e+01,1.347500000000000000e+02
1.848625004768371582e+03,5.500000000000000000e+01,1.347800000000000011e+02
1.849627266883850098e+03,5.500000000000000000e+01,1.348199999999999932e+02
1.850626128673553467e+03,5.500000000000000000e+01,1.350200000000000102e+02
1.851627209186553955e+03,5.500000000000000000e+01,1.354099999999999966e+02
1.852623879671096802e+03,5.500000000000000000e+01,1.353600000000000136e+02
1.853623891353607178e+03,5.500000000000000000e+01,1.355300000000000011e+02
1.854626330614089966e+03,5.500000000000000000e+01,1.357299999999999898e+02
1.855623967170715332e+03,5.500000000000000000e+01,1.359000000000000057e+02
1.856621778488159180e+03,5.500000000000000000e+01,1.361200000000000045e+02
1.857624885320663452e+03,5.500000000000000000e+01,1.361899999999999977e+02
1.858626067161560059e+03,5.500000000000000000e+01,1.362599999999999909e+02
1.859630472660064697e+03,5.500000000000000000e+01,1.366299999999999955e+02
1.860634484291076660e+03,5.500000000000000000e+01,1.366599999999999966e+02
1.861634240388870239e+03,5.500000000000000000e+01,1.369000000000000057e+02
1.862634239673614502e+03,5.500000000000000000e+01,1.370699999999999932e+02
1.863631763696670532e+03,5.500000000000000000e+01,1.369499999999999886e+02
1.864631754875183105e+03,5.500000000000000000e+01,1.372700000000000102e+02
1.865633692979812622e+03,5.500000000000000000e+01,1.371899999999999977e+02
1.866632494926452637e+03,5.500000000000000000e+01,1.372400000000000091e+02
1.867637386322021484e+03,5.500000000000000000e+01,1.373899999999999864e+02
1.868640271902084351e+03,5.500000000000000000e+01,1.373100000000000023e+02
1.869642843723297119e+03,5.500000000000000000e+01,1.374099999999999966e+02
1.870645850181579590e+03,5.500000000000000000e+01,1.373600000000000136e+02
1.871636253595352173e+03,5.500000000000000000e+01,1.374600000000000080e+02
1.872637281179428101e+03,5.500000000000000000e+01,1.376599999999999966e+02
1.873634888172149658e+03,5.500000000000000000e+01,1.376299999999999955e+02
1.874634673595428467e+03,5.500000000000000000e+01,1.377100000000000080e+02
1.875632915496826172e+03,5.500000000000000000e+01,1.378300000000000125e+02
1.876629221677780151e+03,5.500000000000000000e+01,1.381200000000000045e+02
1.877633524179458618e+03,5.500000000000000000e+01,1.382400000000000091e+02
1.878633877515792847e+03,5.500000000000000000e+01,1.384600000000000080e+02
1.879632832288742065e+03,5.500000000000000000e+01,1.384399999999999977e+02
1.880630683660507202e+03,5.500000000000000000e+01,1.387500000000000000e+02
1.881627903223037720e+03,5.500000000000000000e+01,1.388499999999999943e+02
1.882627173185348511e+03,5.500000000000000000e+01,1.390999999999999943e+02
1.883621782779693604e+03,5.500000000000000000e+01,1.391200000000000045e+02
1.884621813774108887e+03,5.500000000000000000e+01,1.391899999999999977e+02
1.885618702888488770e+03,5.500000000000000000e+01,1.392899999999999920e+02
1.886618124961853027e+03,5.500000000000000000e+01,1.391899999999999977e+02
1.887619448184967041e+03,5.500000000000000000e+01,1.393899999999999864e+02
1.888621620893478394e+03,5.500000000000000000e+01,1.396299999999999955e+02
1.889619162559509277e+03,5.500000000000000000e+01,1.396100000000000136e+02
1.890622667074203491e+03,5.500000000000000000e+01,1.399499999999999886e+02
1.891619199275970459e+03,5.500000000000000000e+01,1.398000000000000114e+02
1.892614867687225342e+03,5.500000000000000000e+01,1.400200000000000102e+02
1.893610620975494385e+03,5.500000000000000000e+01,1.399300000000000068e+02
1.894611778259277344e+03,5.500000000000000000e+01,1.400999999999999943e+02
1.895611789941787720e+03,5.500000000000000000e+01,1.401999999999999886e+02
1.896613859653472900e+03,5.500000000000000000e+01,1.403199999999999932e+02
1.897609270811080933e+03,5.500000000000000000e+01,1.405900000000000034e+02
1.898610682010650635e+03,5.500000000000000000e+01,1.405600000000000023e+02
1.899601777553558350e+03,5.500000000000000000e+01,1.406599999999999966e+02
1.900605167388916016e+03,5.500000000000000000e+01,1.409000000000000057e+02
1.901608202695846558e+03,5.500000000000000000e+01,1.410500000000000114e+02
1.902609270811080933e+03,5.500000000000000000e+01,1.411699999999999875e+02
1.903605849027633667e+03,5.500000000000000000e+01,1.411999999999999886e+02
1.904603765249252319e+03,5.500000000000000000e+01,1.414399999999999977e+02
1.905600064277648926e+03,5.500000000000000000e+01,1.414900000000000091e+02
1.906599733114242554e+03,5.500000000000000000e+01,1.415399999999999920e+02
1.907599613428115845e+03,5.500000000000000000e+01,1.417299999999999898e+02
1.908600458145141602e+03,5.500000000000000000e+01,1.418100000000000023e+02
1.909600196361541748e+03,5.500000000000000000e+01,1.418799999999999955e+02
1.910590684413909912e+03,5.500000000000000000e+01,1.417599999999999909e+02
1.911589962720870972e+03,5.500000000000000000e+01,1.419000000000000057e+02
1.912589765310287476e+03,5.500000000000000000e+01,1.419499999999999886e+02
1.913593306541442871e+03,5.500000000000000000e+01,1.423400000000000034e+02
1.914593434810638428e+03,5.500000000000000000e+01,1.424699999999999989e+02
1.915592878580093384e+03,5.500000000000000000e+01,1.425600000000000023e+02
1.916591778516769409e+03,5.500000000000000000e+01,1.426899999999999977e+02
1.917591786146163940e+03,5.500000000000000000e+01,1.426899999999999977e+02
1.918594832658767700e+03,5.500000000000000000e+01,1.427299999999999898e+02
1.919592762947082520e+03,5.500000000000000000e+01,1.429099999999999966e+02
1.920593923091888428e+03,5.500000000000000000e+01,1.429499999999999886e+02
1.921589297056198120e+03,5.500000000000000000e+01,1.429799999999999898e+02
1.922586310863494873e+03,5.500000000000000000e+01,1.430999999999999943e+02
1.923584777116775513e+03,5.500000000000000000e+01,1.432500000000000000e+02
1.924585401773452759e+03,5.500000000000000000e+01,1.434199999999999875e+02
1.925584550142288208e+03,5.500000000000000000e+01,1.433700000000000045e+02
1.926582831859588623e+03,5.500000000000000000e+01,1.435399999999999920e+02
1.927584924459457397e+03,5.500000000000000000e+01,1.436899999999999977e+02
1.928589180231094360e+03,5.500000000000000000e+01,1.437100000000000080e+02
1.929585826635360718e+03,5.500000000000000000e+01,1.438300000000000125e+02
1.930587512016296387e+03,5.500000000000000000e+01,1.438100000000000023e+02
1.931583894491195679e+03,5.500000000000000000e+01,1.439600000000000080e+02
1.932582836389541626e+03,5.500000000000000000e+01,1.440800000000000125e+02
1.933580278873443604e+03,5.500000000000000000e+01,1.441999999999999886e+02
1.934581789970397949e+03,5.500000000000000000e+01,1.443199999999999932e+02
1.935582925081253052e+03,5.500000000000000000e+01,1.442700000000000102e+02
1.936581796884536743e+03,5.500000000000000000e+01,1.444199999999999875e+02
1.937578626871109009e+03,5.500000000000000000e+01,1.446100000000000136e+02
1.938579377651214600e+03,5.500000000000000000e+01,1.444199999999999875e+02
1.939576219797134399e+03,5.500000000000000000e+01,1.445399999999999920e+02
1.940575145721435547e+03,5.500000000000000000e+01,1.446899999999999977e+02
1.941579256772994995e+03,5.500000000000000000e+01,1.445399999999999920e+02
1.942577215671539307e+03,5.500000000000000000e+01,1.446100000000000136e+02
1.943577229261398315e+03,5.500000000000000000e+01,1.449600000000000080e+02
1.944575870037078857e+03,5.500000000000000000e+01,1.449799999999999898e+02
1.945580204248428345e+03,5.500000000000000000e+01,1.447899999999999920e+02
1.946580194711685181e+03,5.500000000000000000e+01,1.450000000000000000e+02
1.947579317569732666e+03,5.500000000000000000e+01,1.450999999999999943e+02
1.948576325178146362e+03,5.500000000000000000e+01,1.450800000000000125e+02
1.949575382709503174e+03,5.500000000000000000e+01,1.451999999999999886e+02
1.950573889493942261e+03,5.500000000000000000e+01,1.452500000000000000e+02
1.951571893215179443e+03,5.500000000000000000e+01,1.451299999999999955e+02
1.952573879480361938e+03,5.500000000000000000e+01,1.454199999999999875e+02
1.953575349807739258e+03,5.500000000000000000e+01,1.453000000000000114e+02
1.954573892354965210e+03,5.500000000000000000e+01,1.451500000000000057e+02
1.955575124263763428e+03,5.500000000000000000e+01,1.453199999999999932e+02
1.956579256772994995e+03,5.500000000000000000e+01,1.454900000000000091e+02
1.957574825286865234e+03,5.500000000000000000e+01,1.455200000000000102e+02
1.958578447341918945e+03,5.500000000000000000e+01,1.455900000000000034e+02
1.959585008621215820e+03,5.500000000000000000e+01,1.456599999999999966e+02
1.960575993537902832e+03,5.500000000000000000e+01,1.459300000000000068e+02
1.961577214002609253e+03,5.500000000000000000e+01,1.459300000000000068e+02
1.962576254606246948e+03,5.500000000000000000e+01,1.461500000000000057e+02
1.963573864698410034e+03,5.500000000000000000e+01,1.460500000000000114e+02
1.964578202247619629e+03,5.500000000000000000e+01,1.462500000000000000e+02
1.965578164100646973e+03,5.500000000000000000e+01,1.464000000000000057e+02
1.966577218532562256e+03,5.500000000000000000e+01,1.464199999999999875e+02
1.967580346345901489e+03,5.500000000000000000e+01,1.464499999999999886e+02
1.968574856996536255e+03,5.500000000000000000e+01,1.467100000000000080e+02
1.969572846651077271e+03,5.500000000000000000e+01,1.468400000000000034e+02
1.970572473049163818e+03,5.500000000000000000e+01,1.469099999999999966e+02
1.971574870824813843e+03,5.500000000000000000e+01,1.473000000000000114e+02
1.972574862241744995e+03,5.500000000000000000e+01,1.475000000000000000e+02
1.973575806856155396e+03,5.500000000000000000e+01,1.475200000000000102e+02
1.974578611373901367e+03,5.500000000000000000e+01,1.474199999999999875e+02
1.975582991361618042e+03,5.500000000000000000e+01,1.474699999999999989e+02
1.976586275815963745e+03,5.500000000000000000e+01,1.475399999999999920e+02
1.977584849596023560e+03,5.500000000000000000e+01,1.475900000000000034e+02
1.978587216377258301e+03,5.500000000000000000e+01,1.480099999999999909e+02
1.979588428020477295e+03,5.500000000000000000e+01,1.480300000000000011e+02
1.980590363740921021e+03,5.500000000000000000e+01,1.478899999999999864e+02
1.981592787265777588e+03,5.500000000000000000e+01,1.481299999999999955e+02
1.982594562768936157e+03,5.500000000000000000e+01,1.482800000000000011e+02
1.983593827247619629e+03,5.500000000000000000e+01,1.482299999999999898e+02
1.984593713521957397e+03,5.500000000000000000e+01,1.483700000000000045e+02
1.985592413663864136e+03,5.500000000000000000e+01,1.483300000000000125e+02
1.986592881917953491e+03,5.500000000000000000e+01,1.485000000000000000e+02
1.987596314907073975e+03,5.500000000000000000e+01,1.487599999999999909e+02
1.988597205877304077e+03,5.500000000000000000e+01,1.486399999999999864e+02
1.989594888925552368e+03,5.500000000000000000e+01,1.485200000000000102e+02
1.990596285820007324e+03,5.500000000000000000e+01,1.488100000000000023e+02
1.991594899415969849e+03,5.500000000000000000e+01,1.487899999999999920e+02
1.992593992948532104e+03,5.500000000000000000e+01,1.488600000000000136e+02
1.993593869686126709e+03,5.500000000000000000e+01,1.488899999999999864e+02
1.994596287012100220e+03,5.500000000000000000e+01,1.489399999999999977e+02
1.995598036050796509e+03,5.500000000000000000e+01,1.488100000000000023e+02
1.996598228216171265e+03,5.500000000000000000e+01,1.487899999999999920e+02
1.997598176717758179e+03,5.500000000000000000e+01,1.485200000000000102e+02
1.998597212791442871e+03,5.500000000000000000e+01,1.489600000000000080e+02
1.999598451852798462e+03,5.500000000000000000e+01,1.489600000000000080e+02
2.000600591897964478e+03,5.500000000000000000e+01,1.490600000000000023e+02
2.001601759433746338e+03,5.500000000000000000e+01,1.490800000000000125e+02
2.002601691722869873e+03,5.500000000000000000e+01,1.490099999999999909e+02
2.003599878549575806e+03,5.500000000000000000e+01,1.493799999999999955e+02
2.004597201108932495e+03,5.500000000000000000e+01,1.497700000000000102e+02
2.005598130941390991e+03,5.500000000000000000e+01,1.499900000000000091e+02
2.006600383996963501e+03,5.500000000000000000e+01,1.494699999999999989e+02
2.007603874683380127e+03,5.500000000000000000e+01,1.495200000000000102e+02
2.008603068113327026e+03,5.500000000000000000e+01,1.495200000000000102e+02
2.009600216150283813e+03,5.500000000000000000e+01,1.498400000000000034e+02
2.010600481271743774e+03,5.500000000000000000e+01,1.498400000000000034e+02
2.011593822240829468e+03,5.500000000000000000e+01,1.499099999999999966e+02
2.012596302270889282e+03,5.500000000000000000e+01,1.498100000000000023e+02
2.013599054574966431e+03,5.500000000000000000e+01,1.502500000000000000e+02
2.014597488403320312e+03,5.500000000000000000e+01,1.501299999999999955e+02
2.015592540740966797e+03,5.500000000000000000e+01,1.498600000000000136e+02
2.016591937541961670e+03,5.500000000000000000e+01,1.502500000000000000e+02
2.017591185569763184e+03,5.500000000000000000e+01,1.499600000000000080e+02
2.018593628883361816e+03,5.500000000000000000e+01,1.502299999999999898e+02
2.019591768741607666e+03,5.500000000000000000e+01,1.500099999999999909e+02
2.020592188119888306e+03,5.500000000000000000e+01,1.503300000000000125e+02
2.021590197324752808e+03,5.500000000000000000e+01,1.503799999999999955e+02
2.022589917421340942e+03,5.500000000000000000e+01,1.504499999999999886e+02
2.023584755659103394e+03,5.500000000000000000e+01,1.507700000000000102e+02
2.024585110187530518e+03,5.500000000000000000e+01,1.508899999999999864e+02
2.025583844900131226e+03,5.500000000000000000e+01,1.510600000000000023e+02
2.026582634449005127e+03,5.500000000000000000e+01,1.509399999999999977e+02
2.027581225633621216e+03,5.500000000000000000e+01,1.509600000000000080e+02
2.028583668231964111e+03,5.500000000000000000e+01,1.512500000000000000e+02
2.029580788612365723e+03,5.500000000000000000e+01,1.510399999999999920e+02
2.030579998016357422e+03,5.500000000000000000e+01,1.511599999999999966e+02
2.031578876495361328e+03,5.500000000000000000e+01,1.511599999999999966e+02
2.032581103086471558e+03,5.500000000000000000e+01,1.510600000000000023e+02
2.033576027631759644e+03,5.500000000000000000e+01,1.512299999999999898e+02
2.034578348875045776e+03,5.500000000000000000e+01,1.513000000000000114e+02
2.035581224441528320e+03,5.500000000000000000e+01,1.512800000000000011e+02
2.036580777645111084e+03,5.500000000000000000e+01,1.511299999999999955e+02
2.037576344013214111e+03,5.500000000000000000e+01,1.509600000000000080e+02
2.038573995828628540e+03,5.500000000000000000e+01,1.515200000000000102e+02
2.039573941946029663e+03,5.500000000000000000e+01,1.518199999999999932e+02
2.040574842453002930e+03,5.500000000000000000e+01,1.518199999999999932e+02
2.041569510221481323e+03,5.500000000000000000e+01,1.520399999999999920e+02
2.042572725772857666e+03,5.500000000000000000e+01,1.521299999999999955e+02
2.043573982715606689e+03,5.500000000000000000e+01,1.521299999999999955e+02
2.044570802927017212e+03,5.500000000000000000e+01,1.522599999999999909e+02
2.045569294452667236e+03,5.500000000000000000e+01,1.523499999999999943e+02
2.046568453550338745e+03,5.500000000000000000e+01,1.523499999999999943e+02
2.047567237615585327e+03,5.500000000000000000e+01,1.603899999999999864e+02
2.048564211368560791e+03,5.500000000000000000e+01,1.581899999999999977e+02
2.049563755989074707e+03,5.500000000000000000e+01,1.582400000000000091e+02
2.050562933683395386e+03,5.500000000000000000e+01,1.564099999999999966e+02
2.051557603120803833e+03,5.500000000000000000e+01,1.570699999999999932e+02
2.052555428743362427e+03,5.500000000000000000e+01,1.593400000000000034e+02
2.053554290771484375e+03,5.500000000000000000e+01,1.576800000000000068e+02
2.054554669618606567e+03,5.500000000000000000e+01,1.551899999999999977e+02
2.055551965475082397e+03,5.500000000000000000e+01,1.576299999999999955e+02
2.056552649736404419e+03,5.500000000000000000e+01,1.551899999999999977e+02
2.057551486015319824e+03,5.500000000000000000e+01,1.579900000000000091e+02
2.058545557260513306e+03,5.500000000000000000e+01,1.585099999999999909e+02
2.059544729471206665e+03,5.500000000000000000e+01,1.596500000000000057e+02
2.060548639059066772e+03,5.500000000000000000e+01,1.599199999999999875e+02
2.061550769805908203e+03,5.500000000000000000e+01,1.593600000000000136e+02
2.062553136825561523e+03,5.500000000000000000e+01,1.592400000000000091e+02
2.063545729875564575e+03,5.500000000000000000e+01,1.595300000000000011e+02
2.064538773298263550e+03,5.500000000000000000e+01,1.598000000000000114e+02
2.065537305355072021e+03,5.500000000000000000e+01,1.580900000000000034e+02
2.066540579795837402e+03,5.500000000000000000e+01,1.588700000000000045e+02
2.067543006658554077e+03,5.500000000000000000e+01,1.581899999999999977e+02
2.068544457674026489e+03,5.500000000000000000e+01,1.591899999999999977e+02
2.069541422605514526e+03,5.500000000000000000e+01,1.593400000000000034e+02
2.070565331697463989e+03,5.500000000000000000e+01,1.595099999999999909e+02
2.071565510272979736e+03,5.500000000000000000e+01,1.581200000000000045e+02
2.072562390327453613e+03,2.500000000000000000e+01,1.591200000000000045e+02
2.073559198141098022e+03,2.500000000000000000e+01,1.595600000000000023e+02
2.074561794996261597e+03,2.500000000000000000e+01,1.595800000000000125e+02
2.075561705350875854e+03,2.500000000000000000e+01,1.596299999999999955e+02
2.076560296058654785e+03,2.500000000000000000e+01,1.600000000000000000e+02
2.077559333086013794e+03,2.500000000000000000e+01,1.574600000000000080e+02
2.078560620307922363e+03,2.500000000000000000e+01,1.592400000000000091e+02
2.079559495925903320e+03,2.500000000000000000e+01,1.594799999999999898e+02
2.080560525894165039e+03,2.500000000000000000e+01,1.521599999999999966e+02
2.081565471887588501e+03,2.500000000000000000e+01,1.518199999999999932e+02
2.082565618753433228e+03,2.500000000000000000e+01,1.512800000000000011e+02
2.083566037893295288e+03,2.500000000000000000e+01,1.506200000000000045e+02
2.084567209959030151e+03,2.500000000000000000e+01,1.501299999999999955e+02
2.085566347599029541e+03,2.500000000000000000e+01,1.497700000000000102e+02
2.086568202257156372e+03,2.500000000000000000e+01,1.496399999999999864e+02
2.087568284034729004e+03,2.500000000000000000e+01,1.490099999999999909e+02
2.088563913345336914e+03,2.500000000000000000e+01,1.489399999999999977e+02
2.089561764001846313e+03,2.500000000000000000e+01,1.485200000000000102e+02
2.090566354513168335e+03,2.500000000000000000e+01,1.482500000000000000e+02
2.091562943935394287e+03,2.500000000000000000e+01,1.477599999999999909e+02
2.092564789056777954e+03,2.500000000000000000e+01,1.474000000000000057e+02
2.093562762022018433e+03,2.500000000000000000e+01,1.469300000000000068e+02
2.094561787843704224e+03,2.500000000000000000e+01,1.467400000000000091e+02
2.095558877944946289e+03,2.500000000000000000e+01,1.462299999999999898e+02
2.096554903507232666e+03,2.500000000000000000e+01,1.459300000000000068e+02
2.097556118965148926e+03,2.500000000000000000e+01,1.453499999999999943e+02
2.098556077241897583e+03,2.500000000000000000e+01,1.447899999999999920e+02
2.099559171199798584e+03,2.500000000000000000e+01,1.442500000000000000e+02
2.100562908887863159e+03,2.500000000000000000e+01,1.438300000000000125e+02
2.101567330837249756e+03,2.500000000000000000e+01,1.434399999999999977e+02
2.102568953514099121e+03,2.500000000000000000e+01,1.429799999999999898e+02
2.103564708232879639e+03,2.500000000000000000e+01,1.423700000000000045e+02
2.104564846515655518e+03,2.500000000000000000e+01,1.419499999999999886e+02
2.105563859462738037e+03,2.500000000000000000e+01,1.416800000000000068e+02
2.106568129301071167e+03,2.500000000000000000e+01,1.412500000000000000e+02
2.107568227529525757e+03,2.500000000000000000e+01,1.408499999999999943e+02
2.108568212270736694e+03,2.500000000000000000e+01,1.404600000000000080e+02
2.109564280033111572e+03,2.500000000000000000e+01,1.399300000000000068e+02
2.110565076351165771e+03,2.500000000000000000e+01,1.394900000000000091e+02
2.111565902709960938e+03,2.500000000000000000e+01,1.390200000000000102e+02
2.112567197561264038e+03,2.500000000000000000e+01,1.386299999999999955e+02
2.113569140672683716e+03,2.500000000000000000e+01,1.383400000000000034e+02
2.114565932273864746e+03,2.500000000000000000e+01,1.380500000000000114e+02
2.115566081047058105e+03,2.500000000000000000e+01,1.378300000000000125e+02
2.116561794519424438e+03,2.500000000000000000e+01,1.373899999999999864e+02
2.117564068317413330e+03,2.500000000000000000e+01,1.370500000000000114e+02
2.118566311597824097e+03,2.500000000000000000e+01,1.366800000000000068e+02
2.119567451000213623e+03,2.500000000000000000e+01,1.362899999999999920e+02
2.120565045118331909e+03,2.500000000000000000e+01,1.358700000000000045e+02
2.121565186262130737e+03,2.500000000000000000e+01,1.355300000000000011e+02
2.122564046859741211e+03,2.500000000000000000e+01,1.351699999999999875e+02
2.123560690879821777e+03,2.500000000000000000e+01,1.349000000000000057e+02
2.124565057516098022e+03,2.500000000000000000e+01,1.344300000000000068e+02
2.125565131902694702e+03,2.500000000000000000e+01,1.340900000000000034e+02
2.126561794519424438e+03,2.500000000000000000e+01,1.338000000000000114e+02
2.127561715126037598e+03,2.500000000000000000e+01,1.334099999999999966e+02
2.128559277296066284e+03,2.500000000000000000e+01,1.331399999999999864e+02
2.129561648607254028e+03,2.500000000000000000e+01,1.327199999999999989e+02
2.130566391468048096e+03,2.500000000000000000e+01,1.323799999999999955e+02
2.131563748836517334e+03,2.500000000000000000e+01,1.321399999999999864e+02
2.132566122055053711e+03,2.500000000000000000e+01,1.318700000000000045e+02
2.133570023298263550e+03,2.500000000000000000e+01,1.315800000000000125e+02
2.134568476438522339e+03,2.500000000000000000e+01,1.313600000000000136e+02
2.135566209077835083e+03,2.500000000000000000e+01,1.309399999999999977e+02
2.136564787149429321e+03,2.500000000000000000e+01,1.305000000000000000e+02
2.137567270278930664e+03,2.500000000000000000e+01,1.301599999999999966e+02
2.138570266246795654e+03,2.500000000000000000e+01,1.298899999999999864e+02
2.139572873115539551e+03,2.500000000000000000e+01,1.295800000000000125e+02
2.140574843168258667e+03,2.500000000000000000e+01,1.291399999999999864e+02
2.141569839477539062e+03,2.500000000000000000e+01,1.290099999999999909e+02
2.142571784734725952e+03,2.500000000000000000e+01,1.285500000000000114e+02
2.143572521209716797e+03,2.500000000000000000e+01,1.281800000000000068e+02
2.144569300651550293e+03,2.500000000000000000e+01,1.279200000000000017e+02
2.145574013948440552e+03,2.500000000000000000e+01,1.276200000000000045e+02
2.146579111337661743e+03,2.500000000000000000e+01,1.272099999999999937e+02
2.147577361583709717e+03,2.500000000000000000e+01,1.268700000000000045e+02
2.148574466705322266e+03,2.500000000000000000e+01,1.265999999999999943e+02
2.149565946340560913e+03,2.500000000000000000e+01,1.264000000000000057e+02
2.150568406820297241e+03,2.500000000000000000e+01,1.260799999999999983e+02
2.151570468425750732e+03,2.500000000000000000e+01,1.258199999999999932e+02
2.152572866678237915e+03,2.500000000000000000e+01,1.255999999999999943e+02
2.153572899341583252e+03,2.500000000000000000e+01,1.252999999999999972e+02
2.154573001146316528e+03,2.500000000000000000e+01,1.251299999999999955e+02
2.155575041055679321e+03,2.500000000000000000e+01,1.250600000000000023e+02
2.156572385549545288e+03,2.500000000000000000e+01,1.246200000000000045e+02
2.157570210456848145e+03,2.500000000000000000e+01,1.245199999999999960e+02
2.158572931051254272e+03,2.500000000000000000e+01,1.242999999999999972e+02
2.159568515300750732e+03,2.500000000000000000e+01,1.241800000000000068e+02
2.160570351839065552e+03,2.500000000000000000e+01,1.238599999999999994e+02
2.161575418710708618e+03,2.500000000000000000e+01,1.237399999999999949e+02
2.162574566841125488e+03,2.500000000000000000e+01,1.236700000000000017e+02
2.163568561077117920e+03,2.500000000000000000e+01,1.232300000000000040e+02
2.164570139169692993e+03,2.500000000000000000e+01,1.231099999999999994e+02
2.165564223766326904e+03,2.500000000000000000e+01,1.228900000000000006e+02
2.166563765764236450e+03,2.500000000000000000e+01,1.227399999999999949e+02
2.167562920093536377e+03,2.500000000000000000e+01,1.225900000000000034e+02
2.168564303636550903e+03,2.500000000000000000e+01,1.223199999999999932e+02
2.169562756299972534e+03,2.500000000000000000e+01,1.222500000000000000e+02
2.170564211606979370e+03,2.500000000000000000e+01,1.219099999999999966e+02
2.171563290119171143e+03,2.500000000000000000e+01,1.217600000000000051e+02
2.172564502477645874e+03,2.500000000000000000e+01,1.216400000000000006e+02
2.173563929080963135e+03,2.500000000000000000e+01,1.212300000000000040e+02
2.174566064596176147e+03,2.500000000000000000e+01,1.211500000000000057e+02
2.175564534187316895e+03,2.500000000000000000e+01,1.208100000000000023e+02
2.176565681695938110e+03,2.500000000000000000e+01,1.207600000000000051e+02
2.177566313743591309e+03,2.500000000000000000e+01,1.203700000000000045e+02
2.178567208766937256e+03,2.500000000000000000e+01,1.202999999999999972e+02
2.179564430236816406e+03,2.500000000000000000e+01,1.199800000000000040e+02
2.180564745664596558e+03,2.500000000000000000e+01,1.199300000000000068e+02
2.181562896013259888e+03,2.500000000000000000e+01,1.197399999999999949e+02
2.182560196399688721e+03,2.500000000000000000e+01,1.196599999999999966e+02
2.183559557199478149e+03,2.500000000000000000e+01,1.194399999999999977e+02
2.184560436248779297e+03,2.500000000000000000e+01,1.192699999999999960e+02
2.185560210466384888e+03,2.500000000000000000e+01,1.190799999999999983e+02
2.186561836481094360e+03,2.500000000000000000e+01,1.188299999999999983e+02
2.187558180570602417e+03,2.500000000000000000e+01,1.188100000000000023e+02
2.188563886642456055e+03,2.500000000000000000e+01,1.183700000000000045e+02
2.189561773061752319e+03,2.500000000000000000e+01,1.182199999999999989e+02
2.190560204029083252e+03,2.500000000000000000e+01,1.178599999999999994e+02
2.191561765670776367e+03,2.500000000000000000e+01,1.178100000000000023e+02
2.192557439088821411e+03,2.500000000000000000e+01,1.174699999999999989e+02
