Tiempo (seg), Entrada 25 (%), Temperatura 1 (°C)
3.839176957607269287e+02,3.000000000000000000e+01,7.984000000000000341e+01
3.849080946445465088e+02,3.000000000000000000e+01,7.984000000000000341e+01
3.859005653858184814e+02,3.000000000000000000e+01,7.998999999999999488e+01
3.868908176422119141e+02,3.000000000000000000e+01,8.006000000000000227e+01
3.878907208442687988e+02,3.000000000000000000e+01,8.014000000000000057e+01
3.888829703330993652e+02,3.000000000000000000e+01,8.026000000000000512e+01
3.898780121803283691e+02,3.000000000000000000e+01,8.023000000000000398e+01
3.908790864944458008e+02,3.000000000000000000e+01,8.020999999999999375e+01
3.918807044029235840e+02,3.000000000000000000e+01,8.026000000000000512e+01
3.928829567432403564e+02,3.000000000000000000e+01,8.032999999999999829e+01
3.938840322494506836e+02,3.000000000000000000e+01,8.031000000000000227e+01
3.948890874385833740e+02,3.000000000000000000e+01,8.035999999999999943e+01
3.958819725513458252e+02,3.000000000000000000e+01,8.043000000000000682e+01
3.968727982044219971e+02,3.000000000000000000e+01,8.057999999999999829e+01
3.978650338649749756e+02,3.000000000000000000e+01,8.067000000000000171e+01
3.988656768798828125e+02,3.000000000000000000e+01,8.067000000000000171e+01
3.998702075481414795e+02,3.000000000000000000e+01,8.067000000000000171e+01
4.008762550354003906e+02,3.000000000000000000e+01,8.076999999999999602e+01
4.018781135082244873e+02,3.000000000000000000e+01,8.075000000000000000e+01
4.028748848438262939e+02,3.000000000000000000e+01,8.081999999999999318e+01
4.038654134273529053e+02,3.000000000000000000e+01,8.081999999999999318e+01
4.048688862323760986e+02,3.000000000000000000e+01,8.089000000000000057e+01
4.058752195835113525e+02,3.000000000000000000e+01,8.098999999999999488e+01
4.068756422996520996e+02,3.000000000000000000e+01,8.123999999999999488e+01
4.078745326995849609e+02,3.000000000000000000e+01,8.110999999999999943e+01
4.088779647350311279e+02,3.000000000000000000e+01,8.114000000000000057e+01
4.098722472190856934e+02,3.000000000000000000e+01,8.123999999999999488e+01
4.108705329895019531e+02,3.000000000000000000e+01,8.115999999999999659e+01
4.118752388954162598e+02,3.000000000000000000e+01,8.126000000000000512e+01
4.128804292678833008e+02,3.000000000000000000e+01,8.131000000000000227e+01
4.138791432380676270e+02,3.000000000000000000e+01,8.131000000000000227e+01
4.148769512176513672e+02,3.000000000000000000e+01,8.131000000000000227e+01
4.158818461894989014e+02,3.000000000000000000e+01,8.137999999999999545e+01
4.168867213726043701e+02,3.000000000000000000e+01,8.162999999999999545e+01
4.178895916938781738e+02,3.000000000000000000e+01,8.162999999999999545e+01
4.188910889625549316e+02,3.000000000000000000e+01,8.171999999999999886e+01
4.198835315704345703e+02,3.000000000000000000e+01,8.162999999999999545e+01
4.208861989974975586e+02,3.000000000000000000e+01,8.170000000000000284e+01
4.218781001567840576e+02,3.000000000000000000e+01,8.176999999999999602e+01
4.228827836513519287e+02,3.000000000000000000e+01,8.176999999999999602e+01
4.238841476440429688e+02,3.000000000000000000e+01,8.179999999999999716e+01
4.248754301071166992e+02,3.000000000000000000e+01,8.196999999999999886e+01
4.258753881454467773e+02,3.000000000000000000e+01,8.196999999999999886e+01
4.268763151168823242e+02,3.000000000000000000e+01,8.218999999999999773e+01
4.278808062076568604e+02,3.000000000000000000e+01,8.206999999999999318e+01
4.288848330974578857e+02,3.000000000000000000e+01,8.214000000000000057e+01
4.298843917846679688e+02,3.000000000000000000e+01,8.220999999999999375e+01
4.308871972560882568e+02,3.000000000000000000e+01,8.223999999999999488e+01
4.318850331306457520e+02,3.000000000000000000e+01,8.220999999999999375e+01
4.328907134532928467e+02,3.000000000000000000e+01,8.229000000000000625e+01
4.338843567371368408e+02,3.000000000000000000e+01,8.232999999999999829e+01
4.348863265514373779e+02,3.000000000000000000e+01,8.250000000000000000e+01
4.358881034851074219e+02,3.000000000000000000e+01,8.257999999999999829e+01
4.368933448791503906e+02,3.000000000000000000e+01,8.268000000000000682e+01
4.378977081775665283e+02,3.000000000000000000e+01,8.268000000000000682e+01
4.389004468917846680e+02,3.000000000000000000e+01,8.268000000000000682e+01
4.398933794498443604e+02,3.000000000000000000e+01,8.271999999999999886e+01
4.408996412754058838e+02,3.000000000000000000e+01,8.271999999999999886e+01
4.419022471904754639e+02,3.000000000000000000e+01,8.276999999999999602e+01
4.429067065715789795e+02,3.000000000000000000e+01,8.279999999999999716e+01
4.439061036109924316e+02,3.000000000000000000e+01,8.281999999999999318e+01
4.449063875675201416e+02,3.000000000000000000e+01,8.293999999999999773e+01
4.459102268218994141e+02,3.000000000000000000e+01,8.312000000000000455e+01
4.469164743423461914e+02,3.000000000000000000e+01,8.315999999999999659e+01
4.479191031455993652e+02,3.000000000000000000e+01,8.318999999999999773e+01
4.489221346378326416e+02,3.000000000000000000e+01,8.315999999999999659e+01
4.499180889129638672e+02,3.000000000000000000e+01,8.320999999999999375e+01
4.509222104549407959e+02,3.000000000000000000e+01,8.326000000000000512e+01
4.519236636161804199e+02,3.000000000000000000e+01,8.326000000000000512e+01
4.529286227226257324e+02,3.000000000000000000e+01,8.326000000000000512e+01
4.539302659034729004e+02,3.000000000000000000e+01,8.326000000000000512e+01
4.549229660034179688e+02,3.000000000000000000e+01,8.335999999999999943e+01
4.559137353897094727e+02,3.000000000000000000e+01,8.345999999999999375e+01
4.569167644977569580e+02,3.000000000000000000e+01,8.343000000000000682e+01
4.579184131622314453e+02,3.000000000000000000e+01,8.359999999999999432e+01
4.589221084117889404e+02,3.000000000000000000e+01,8.368000000000000682e+01
4.599130995273590088e+02,3.000000000000000000e+01,8.354999999999999716e+01
4.609150495529174805e+02,3.000000000000000000e+01,8.362999999999999545e+01
4.619120745658874512e+02,3.000000000000000000e+01,8.359999999999999432e+01
4.629168202877044678e+02,3.000000000000000000e+01,8.365000000000000568e+01
4.639219698905944824e+02,3.000000000000000000e+01,8.373000000000000398e+01
4.649221158027648926e+02,3.000000000000000000e+01,8.370000000000000284e+01
4.659239666461944580e+02,3.000000000000000000e+01,8.375000000000000000e+01
4.669271547794342041e+02,3.000000000000000000e+01,8.375000000000000000e+01
4.679254002571105957e+02,3.000000000000000000e+01,8.381999999999999318e+01
4.689252882003784180e+02,3.000000000000000000e+01,8.379999999999999716e+01
4.699262483119964600e+02,3.000000000000000000e+01,8.395000000000000284e+01
4.709279348850250244e+02,3.000000000000000000e+01,8.409000000000000341e+01
4.719326467514038086e+02,3.000000000000000000e+01,8.417000000000000171e+01
4.729349696636199951e+02,3.000000000000000000e+01,8.414000000000000057e+01
4.739347500801086426e+02,3.000000000000000000e+01,8.414000000000000057e+01
4.749407856464385986e+02,3.000000000000000000e+01,8.417000000000000171e+01
4.759466354846954346e+02,3.000000000000000000e+01,8.414000000000000057e+01
4.769490773677825928e+02,3.000000000000000000e+01,8.417000000000000171e+01
4.779498276710510254e+02,3.000000000000000000e+01,8.414000000000000057e+01
4.789539222717285156e+02,3.000000000000000000e+01,8.414000000000000057e+01
4.799556596279144287e+02,3.000000000000000000e+01,8.418999999999999773e+01
4.809606530666351318e+02,3.000000000000000000e+01,8.420999999999999375e+01
4.819617645740509033e+02,3.000000000000000000e+01,8.423999999999999488e+01
4.829565155506134033e+02,3.000000000000000000e+01,8.431000000000000227e+01
4.839573180675506592e+02,3.000000000000000000e+01,8.426000000000000512e+01
4.849487612247467041e+02,3.000000000000000000e+01,8.426000000000000512e+01
4.859535198211669922e+02,3.000000000000000000e+01,8.445999999999999375e+01
4.869438948631286621e+02,3.000000000000000000e+01,8.459999999999999432e+01
4.879490809440612793e+02,3.000000000000000000e+01,8.462999999999999545e+01
4.889507064819335938e+02,3.000000000000000000e+01,8.465000000000000568e+01
4.899439172744750977e+02,3.000000000000000000e+01,8.457999999999999829e+01
4.909490876197814941e+02,3.000000000000000000e+01,8.468000000000000682e+01
4.919499959945678711e+02,3.000000000000000000e+01,8.462999999999999545e+01
4.929529175758361816e+02,3.000000000000000000e+01,8.465000000000000568e+01
4.939553384780883789e+02,3.000000000000000000e+01,8.465000000000000568e+01
4.949462602138519287e+02,3.000000000000000000e+01,8.473000000000000398e+01
4.959500827789306641e+02,3.000000000000000000e+01,8.473000000000000398e+01
4.969421069622039795e+02,3.000000000000000000e+01,8.473000000000000398e+01
4.979334869384765625e+02,3.000000000000000000e+01,8.475000000000000000e+01
4.989390227794647217e+02,3.000000000000000000e+01,8.475000000000000000e+01
4.999300804138183594e+02,3.000000000000000000e+01,8.478000000000000114e+01
5.009212570190429688e+02,3.000000000000000000e+01,8.484999999999999432e+01
5.019240846633911133e+02,3.000000000000000000e+01,8.495000000000000284e+01
5.029280841350555420e+02,3.000000000000000000e+01,8.501999999999999602e+01
5.039339809417724609e+02,3.000000000000000000e+01,8.512000000000000455e+01
5.049349169731140137e+02,3.000000000000000000e+01,8.514000000000000057e+01
5.059252576828002930e+02,3.000000000000000000e+01,8.509000000000000341e+01
5.069163916110992432e+02,3.000000000000000000e+01,8.517000000000000171e+01
5.079174869060516357e+02,3.000000000000000000e+01,8.514000000000000057e+01
5.089112265110015869e+02,3.000000000000000000e+01,8.514000000000000057e+01
5.099137074947357178e+02,3.000000000000000000e+01,8.512000000000000455e+01
5.109174890518188477e+02,3.000000000000000000e+01,8.509000000000000341e+01
5.119099054336547852e+02,3.000000000000000000e+01,8.520999999999999375e+01
5.129138960838317871e+02,3.000000000000000000e+01,8.518999999999999773e+01
5.139050505161285400e+02,3.000000000000000000e+01,8.520999999999999375e+01
5.148956911563873291e+02,3.000000000000000000e+01,8.520999999999999375e+01
5.158946766853332520e+02,3.000000000000000000e+01,8.520999999999999375e+01
5.168983392715454102e+02,3.000000000000000000e+01,8.520999999999999375e+01
5.179022371768951416e+02,3.000000000000000000e+01,8.520999999999999375e+01
5.189015793800354004e+02,3.000000000000000000e+01,8.523999999999999488e+01
5.199047386646270752e+02,3.000000000000000000e+01,8.535999999999999943e+01
5.209081046581268311e+02,3.000000000000000000e+01,8.539000000000000057e+01
5.219114913940429688e+02,3.000000000000000000e+01,8.545999999999999375e+01
5.229162993431091309e+02,3.000000000000000000e+01,8.553000000000000114e+01
5.239180641174316406e+02,3.000000000000000000e+01,8.548000000000000398e+01
5.249221615791320801e+02,3.000000000000000000e+01,8.560999999999999943e+01
5.259259223937988281e+02,3.000000000000000000e+01,8.551000000000000512e+01
5.269280936717987061e+02,3.000000000000000000e+01,8.548000000000000398e+01
5.279300861358642578e+02,3.000000000000000000e+01,8.560999999999999943e+01
5.289337244033813477e+02,3.000000000000000000e+01,8.556000000000000227e+01
5.299400806427001953e+02,3.000000000000000000e+01,8.560999999999999943e+01
5.309437201023101807e+02,3.000000000000000000e+01,8.562999999999999545e+01
5.319476106166839600e+02,3.000000000000000000e+01,8.562999999999999545e+01
5.329380953311920166e+02,3.000000000000000000e+01,8.560999999999999943e+01
5.339301466941833496e+02,3.000000000000000000e+01,8.568000000000000682e+01
5.349332256317138672e+02,3.000000000000000000e+01,8.570000000000000284e+01
5.359264044761657715e+02,3.000000000000000000e+01,8.568000000000000682e+01
5.369280853271484375e+02,3.000000000000000000e+01,8.568000000000000682e+01
5.379340202808380127e+02,3.000000000000000000e+01,8.570000000000000284e+01
5.389252548217773438e+02,3.000000000000000000e+01,8.570000000000000284e+01
5.399159576892852783e+02,3.000000000000000000e+01,8.578000000000000114e+01
5.409190838336944580e+02,3.000000000000000000e+01,8.587000000000000455e+01
5.419180936813354492e+02,3.000000000000000000e+01,8.600000000000000000e+01
5.429090831279754639e+02,3.000000000000000000e+01,8.595000000000000284e+01
5.439134025573730469e+02,3.000000000000000000e+01,8.612000000000000455e+01
5.449161312580108643e+02,3.000000000000000000e+01,8.612000000000000455e+01
5.459211549758911133e+02,3.000000000000000000e+01,8.612000000000000455e+01
5.469176609516143799e+02,3.000000000000000000e+01,8.609000000000000341e+01
5.479169189929962158e+02,3.000000000000000000e+01,8.609000000000000341e+01
5.489198436737060547e+02,3.000000000000000000e+01,8.609000000000000341e+01
5.499121212959289551e+02,3.000000000000000000e+01,8.614000000000000057e+01
5.509180951118469238e+02,3.000000000000000000e+01,8.617000000000000171e+01
5.519162013530731201e+02,3.000000000000000000e+01,8.617000000000000171e+01
5.529100816249847412e+02,3.000000000000000000e+01,8.621999999999999886e+01
5.539091160297393799e+02,3.000000000000000000e+01,8.634000000000000341e+01
5.549051952362060547e+02,3.000000000000000000e+01,8.639000000000000057e+01
5.559107143878936768e+02,3.000000000000000000e+01,8.651000000000000512e+01
5.569127211570739746e+02,3.000000000000000000e+01,8.648000000000000398e+01
5.579054737091064453e+02,3.000000000000000000e+01,8.656000000000000227e+01
5.589107060432434082e+02,3.000000000000000000e+01,8.656000000000000227e+01
5.599146399497985840e+02,3.000000000000000000e+01,8.648000000000000398e+01
5.609100291728973389e+02,3.000000000000000000e+01,8.657999999999999829e+01
5.619041860103607178e+02,3.000000000000000000e+01,8.653000000000000114e+01
5.629091975688934326e+02,3.000000000000000000e+01,8.651000000000000512e+01
5.639138300418853760e+02,3.000000000000000000e+01,8.660999999999999943e+01
5.649152007102966309e+02,3.000000000000000000e+01,8.660999999999999943e+01
5.659064698219299316e+02,3.000000000000000000e+01,8.656000000000000227e+01
5.669080710411071777e+02,3.000000000000000000e+01,8.660999999999999943e+01
5.679142799377441406e+02,3.000000000000000000e+01,8.653000000000000114e+01
5.689179844856262207e+02,3.000000000000000000e+01,8.660999999999999943e+01
5.699104411602020264e+02,3.000000000000000000e+01,8.660999999999999943e+01
5.709160943031311035e+02,3.000000000000000000e+01,8.657999999999999829e+01
5.719150142669677734e+02,3.000000000000000000e+01,8.668000000000000682e+01
5.729146978855133057e+02,3.000000000000000000e+01,8.668000000000000682e+01
5.739187872409820557e+02,3.000000000000000000e+01,8.670000000000000284e+01
5.749101176261901855e+02,3.000000000000000000e+01,8.668000000000000682e+01
5.759149479866027832e+02,3.000000000000000000e+01,8.673000000000000398e+01
5.769190821647644043e+02,3.000000000000000000e+01,8.692000000000000171e+01
5.779164009094238281e+02,3.000000000000000000e+01,8.695000000000000284e+01
5.789154124259948730e+02,3.000000000000000000e+01,8.695000000000000284e+01
5.799158720970153809e+02,3.000000000000000000e+01,8.701999999999999602e+01
5.809062736034393311e+02,3.000000000000000000e+01,8.696999999999999886e+01
5.819106943607330322e+02,3.000000000000000000e+01,8.695000000000000284e+01
5.829136612415313721e+02,3.000000000000000000e+01,8.700000000000000000e+01
5.839103436470031738e+02,3.000000000000000000e+01,8.706999999999999318e+01
5.849148929119110107e+02,3.000000000000000000e+01,8.706999999999999318e+01
5.859176082611083984e+02,3.000000000000000000e+01,8.712000000000000455e+01
5.869199495315551758e+02,3.000000000000000000e+01,8.709000000000000341e+01
5.879227130413055420e+02,3.000000000000000000e+01,8.712000000000000455e+01
5.889275224208831787e+02,3.000000000000000000e+01,8.714000000000000057e+01
5.899274230003356934e+02,3.000000000000000000e+01,8.714000000000000057e+01
5.909180974960327148e+02,3.000000000000000000e+01,8.717000000000000171e+01
