Time (s), Heater (%), Temperature (°C)
2.602330944538116455e+02,4.000000000000000000e+01,8.957999999999999829e+01
2.612387874126434326e+02,4.000000000000000000e+01,8.960999999999999943e+01
2.622347424030303955e+02,4.000000000000000000e+01,8.998000000000000398e+01
2.632383677959442139e+02,4.000000000000000000e+01,9.000000000000000000e+01
2.642414927482604980e+02,4.000000000000000000e+01,9.009999999999999432e+01
2.652475674152374268e+02,4.000000000000000000e+01,9.039000000000000057e+01
2.662485256195068359e+02,4.000000000000000000e+01,9.043999999999999773e+01
2.672514815330505371e+02,4.000000000000000000e+01,9.060999999999999943e+01
2.682565617561340332e+02,4.000000000000000000e+01,9.084999999999999432e+01
2.692604930400848389e+02,4.000000000000000000e+01,9.095000000000000284e+01
2.702624773979187012e+02,4.000000000000000000e+01,9.106999999999999318e+01
2.712531228065490723e+02,4.000000000000000000e+01,9.142000000000000171e+01
2.722565817832946777e+02,4.000000000000000000e+01,9.143999999999999773e+01
2.732604904174804688e+02,4.000000000000000000e+01,9.151000000000000512e+01
2.742614710330963135e+02,4.000000000000000000e+01,9.160999999999999943e+01
2.752645611763000488e+02,4.000000000000000000e+01,9.187999999999999545e+01
2.762566220760345459e+02,4.000000000000000000e+01,9.181000000000000227e+01
2.772593290805816650e+02,4.000000000000000000e+01,9.195000000000000284e+01
2.782604112625122070e+02,4.000000000000000000e+01,9.207999999999999829e+01
2.792576682567596436e+02,4.000000000000000000e+01,9.234000000000000341e+01
2.802565472126007080e+02,4.000000000000000000e+01,9.242000000000000171e+01
2.812493071556091309e+02,4.000000000000000000e+01,9.248999999999999488e+01
2.822481825351715088e+02,4.000000000000000000e+01,9.264000000000000057e+01
2.832470800876617432e+02,4.000000000000000000e+01,9.282999999999999829e+01
2.842504830360412598e+02,4.000000000000000000e+01,9.282999999999999829e+01
2.852535862922668457e+02,4.000000000000000000e+01,9.295000000000000284e+01
2.862525007724761963e+02,4.000000000000000000e+01,9.309999999999999432e+01
2.872435257434844971e+02,4.000000000000000000e+01,9.329999999999999716e+01
2.882342205047607422e+02,4.000000000000000000e+01,9.339000000000000057e+01
2.892395834922790527e+02,4.000000000000000000e+01,9.343999999999999773e+01
2.902415130138397217e+02,4.000000000000000000e+01,9.351999999999999602e+01
2.912346162796020508e+02,4.000000000000000000e+01,9.378000000000000114e+01
2.922375550270080566e+02,4.000000000000000000e+01,9.387999999999999545e+01
2.932389583587646484e+02,4.000000000000000000e+01,9.378000000000000114e+01
2.942420649528503418e+02,4.000000000000000000e+01,9.395999999999999375e+01
2.952385442256927490e+02,4.000000000000000000e+01,9.400000000000000000e+01
2.962414944171905518e+02,4.000000000000000000e+01,9.425000000000000000e+01
2.972324886322021484e+02,4.000000000000000000e+01,9.439000000000000057e+01
2.982372703552246094e+02,4.000000000000000000e+01,9.442000000000000171e+01
2.992294199466705322e+02,4.000000000000000000e+01,9.448999999999999488e+01
3.002358634471893311e+02,4.000000000000000000e+01,9.479000000000000625e+01
3.012369239330291748e+02,4.000000000000000000e+01,9.487999999999999545e+01
3.022366728782653809e+02,4.000000000000000000e+01,9.498000000000000398e+01
3.032314825057983398e+02,4.000000000000000000e+01,9.498000000000000398e+01
3.042345278263092041e+02,4.000000000000000000e+01,9.518000000000000682e+01
3.052356803417205811e+02,4.000000000000000000e+01,9.521999999999999886e+01
3.062278962135314941e+02,4.000000000000000000e+01,9.546999999999999886e+01
3.072306385040283203e+02,4.000000000000000000e+01,9.546999999999999886e+01
3.082226972579956055e+02,4.000000000000000000e+01,9.559000000000000341e+01
3.092165706157684326e+02,4.000000000000000000e+01,9.559000000000000341e+01
3.102101142406463623e+02,4.000000000000000000e+01,9.582999999999999829e+01
3.112146790027618408e+02,4.000000000000000000e+01,9.585999999999999943e+01
3.122143397331237793e+02,4.000000000000000000e+01,9.581000000000000227e+01
3.132124872207641602e+02,4.000000000000000000e+01,9.590999999999999659e+01
3.142183463573455811e+02,4.000000000000000000e+01,9.615000000000000568e+01
3.152088754177093506e+02,4.000000000000000000e+01,9.629999999999999716e+01
3.162061336040496826e+02,4.000000000000000000e+01,9.642000000000000171e+01
3.172002363204956055e+02,4.000000000000000000e+01,9.645000000000000284e+01
3.182036201953887939e+02,4.000000000000000000e+01,9.662000000000000455e+01
3.191961572170257568e+02,4.000000000000000000e+01,9.667000000000000171e+01
3.202011168003082275e+02,4.000000000000000000e+01,9.681000000000000227e+01
